Present_Tmax,Present_Tmin,lat,lon,DEM,Slope,Solar_radiation,Act_Next_Tmax,Act_Next_Tmin
30.6,23.3,37.5776,126.838,12.37,0.0985,5168.971191,31,22.9
31,22.9,37.4697,126.91,52.518,1.5629,5174.513672,31.3,23.3
31.3,23.3,37.4967,126.826,50.9312,0.4125,5198.822266,30.3,22
30.3,22,37.4562,126.955,208.507,5.1782,5148.257813,31,22.9
31,22.9,37.5372,127.085,28.7,0.6233,5190.547852,29.7,21.3
29.7,21.3,37.5507,126.988,132.118,0.5931,5238.246582,31.3,23.1
31.3,23.1,37.5776,127.083,59.8324,2.6865,5170.464355,31.7,22.7
31.7,22.7,37.4967,126.927,30.968,0.618,5175.822266,29.9,22.1
29.9,22.1,37.5507,126.937,30.0464,0.8552,5193.940918,29.7,21.7
29.7,21.7,37.4697,126.995,82.2912,2.2579,5154.463867,30.3,19.4
30.3,19.4,37.6181,127.099,53.4712,0.697,5190.702148,32.2,23.2
32.2,23.2,37.4832,127.024,56.4448,1.2313,5173.03125,30.4,20.7
30.4,20.7,37.5776,126.938,75.0924,1.7678,5220.168945,30.4,21.8
30.4,21.8,37.6181,127.004,146.554,4.7296,5271.386719,30.4,23.2
30.4,23.2,37.5507,127.04,26.298,0.5721,5182.42627,31.3,23.1
31.3,23.1,37.5102,127.086,21.9668,0.1332,5171.381348,31.8,23.8
31.8,23.8,37.5372,126.891,15.5876,0.1554,5171.602051,31.6,23.7
31.6,23.7,37.5237,126.909,17.2956,0.2223,5168.284668,30.9,23.3
30.9,23.3,37.5237,126.97,19.5844,0.2713,5177.867676,24.4,17.6
24.4,17.6,37.6046,126.991,212.335,2.785,5304.412598,26.2,19.1
26.2,19.1,37.6046,127.032,44.7624,0.5141,5162.595703,26.7,20
26.7,20,37.5776,127.058,33.3068,0.2661,5157.235352,26,20.7
26,20.7,37.645,127.022,45.716,2.5348,5148.043945,27.2,19.9
27.2,19.9,37.5507,127.135,35.038,0.5055,5147.667969,28,20.4
28,20.4,37.5102,127.042,54.6384,0.1457,5161.604004,26.4,19.8
26.4,19.8,37.5776,126.838,12.37,0.0985,5140.230957,26.8,20.5
26.8,20.5,37.4697,126.91,52.518,1.5629,5145.487793,26.5,19.8
26.5,19.8,37.4967,126.826,50.9312,0.4125,5170.14502,26.4,19.7
26.4,19.7,37.4562,126.955,208.507,5.1782,5117.305176,27.2,20.4
27.2,20.4,37.5372,127.085,28.7,0.6233,5162.046875,25.9,18.8
25.9,18.8,37.5507,126.988,132.118,0.5931,5209.300293,26.8,20.4
26.8,20.4,37.5776,127.083,59.8324,2.6865,5141.434082,27.3,20
27.3,20,37.4967,126.927,30.968,0.618,5147.032227,26,19.3
26,19.3,37.5507,126.937,30.0464,0.8552,5165.472656,27.1,19.7
27.1,19.7,37.4697,126.995,82.2912,2.2579,5124.78125,26.7,19.6
26.7,19.6,37.6181,127.099,53.4712,0.697,5161.928223,28,20.5
28,20.5,37.4832,127.024,56.4448,1.2313,5143.86377,26,19.3
26,19.3,37.5776,126.938,75.0924,1.7678,5191.696777,26.5,19.8
26.5,19.8,37.6181,127.004,146.554,4.7296,5243.202637,26.9,20.7
26.9,20.7,37.5507,127.04,26.298,0.5721,5153.790039,27.9,20.7
27.9,20.7,37.5102,127.086,21.9668,0.1332,5142.599121,27,20.1
27,20.1,37.5372,126.891,15.5876,0.1554,5142.875977,27,20.1
27,20.1,37.5237,126.909,17.2956,0.2223,5139.486328,27.7,20.5
27.7,20.5,37.5237,126.97,19.5844,0.2713,5149.236816,25.5,17
25.5,17,37.6046,126.991,212.335,2.785,5275.070313,27.8,16.8
27.8,16.8,37.6046,127.032,44.7624,0.5141,5132.69873,27.4,18.4
27.4,18.4,37.5776,127.058,33.3068,0.2661,5127.352051,27.5,18.6
27.5,18.6,37.645,127.022,45.716,2.5348,5118.115234,27.5,18.1
27.5,18.1,37.5507,127.135,35.038,0.5055,5117.59375,27.7,20.2
27.7,20.2,37.5102,127.042,54.6384,0.1457,5131.512695,27.8,18.7
27.8,18.7,37.5776,126.838,12.37,0.0985,5110.26416,27.4,19.6
27.4,19.6,37.4697,126.91,52.518,1.5629,5115.180664,27.7,18.3
27.7,18.3,37.4967,126.826,50.9312,0.4125,5140.238281,27.1,16.9
27.1,16.9,37.4562,126.955,208.507,5.1782,5084.998535,28.1,19.4
28.1,19.4,37.5372,127.085,28.7,0.6233,5132.311523,27.2,17.7
27.2,17.7,37.5507,126.988,132.118,0.5931,5179.077148,28.2,19.2
28.2,19.2,37.5776,127.083,59.8324,2.6865,5111.087891,27.6,19.1
27.6,19.1,37.4967,126.927,30.968,0.618,5116.991699,27.1,18
27.1,18,37.5507,126.937,30.0464,0.8552,5135.761719,26.9,17.5
26.9,17.5,37.4697,126.995,82.2912,2.2579,5093.864258,28,16.4
28,16.4,37.6181,127.099,53.4712,0.697,5131.895996,29.6,19.8
29.6,19.8,37.4832,127.024,56.4448,1.2313,5113.475586,27.4,17
27.4,17,37.5776,126.938,75.0924,1.7678,5161.941406,27.3,18
27.3,18,37.6181,127.004,146.554,4.7296,5213.896973,27.9,19.8
27.9,19.8,37.5507,127.04,26.298,0.5721,5123.937988,27.5,19.8
27.5,19.8,37.5102,127.086,21.9668,0.1332,5112.584961,28.1,19.2
28.1,19.2,37.5372,126.891,15.5876,0.1554,5112.924805,28,19.5
28,19.5,37.5237,126.909,17.2956,0.2223,5109.454102,29.4,19.4
29.4,19.4,37.5237,126.97,19.5844,0.2713,5119.374023,27.1,19.3
27.1,19.3,37.6046,126.991,212.335,2.785,5245.199219,29.8,20.5
29.8,20.5,37.6046,127.032,44.7624,0.5141,5102.277832,29.3,22.1
29.3,22.1,37.5776,127.058,33.3068,0.2661,5096.946289,30.2,22.4
30.2,22.4,37.645,127.022,45.716,2.5348,5087.650879,29.7,21.9
29.7,21.9,37.5507,127.135,35.038,0.5055,5086.999512,30.4,23.2
30.4,23.2,37.5102,127.042,54.6384,0.1457,5100.898926,28.9,22.6
28.9,22.6,37.5776,126.838,12.37,0.0985,5079.775879,29.3,22.4
29.3,22.4,37.4697,126.91,52.518,1.5629,5084.35498,30.1,21.8
30.1,21.8,37.4967,126.826,50.9312,0.4125,5109.80957,29,20.9
29,20.9,37.4562,126.955,208.507,5.1782,5052.172363,30.6,23.3
30.6,23.3,37.5372,127.085,28.7,0.6233,5102.056152,28.9,20.8
28.9,20.8,37.5507,126.988,132.118,0.5931,5148.331543,30.5,23
30.5,23,37.5776,127.083,59.8324,2.6865,5080.226563,29.6,22.5
29.6,22.5,37.4967,126.927,30.968,0.618,5086.431152,29.1,21.8
29.1,21.8,37.5507,126.937,30.0464,0.8552,5105.529785,28.9,20.3
28.9,20.3,37.4697,126.995,82.2912,2.2579,5062.422852,30.5,19.5
30.5,19.5,37.6181,127.099,53.4712,0.697,5101.342773,29.9,22.7
29.9,22.7,37.4832,127.024,56.4448,1.2313,5082.563477,30.3,21.1
30.3,21.1,37.5776,126.938,75.0924,1.7678,5131.66748,28.9,21.6
28.9,21.6,37.6181,127.004,146.554,4.7296,5184.058105,29.8,22.6
29.8,22.6,37.5507,127.04,26.298,0.5721,5093.562988,31.1,22.8
31.1,22.8,37.5102,127.086,21.9668,0.1332,5082.049805,30.2,23
30.2,23,37.5372,126.891,15.5876,0.1554,5082.452637,29.6,23
29.6,23,37.5237,126.909,17.2956,0.2223,5078.900391,30.2,23
30.2,23,37.5237,126.97,19.5844,0.2713,5088.989746,23.6,20
23.6,20,37.6046,126.991,212.335,2.785,5214.742188,26.5,20.8
26.5,20.8,37.6046,127.032,44.7624,0.5141,5071.276855,26.1,22.4
26.1,22.4,37.5776,127.058,33.3068,0.2661,5065.961426,27,22.6
27,22.6,37.645,127.022,45.716,2.5348,5056.626465,26.5,21.3
26.5,21.3,37.5507,127.135,35.038,0.5055,5055.825195,26.9,23.1
26.9,23.1,37.5102,127.042,54.6384,0.1457,5069.704102,26.2,22.9
26.2,22.9,37.5776,126.838,12.37,0.0985,5048.708496,25.9,22.3
25.9,22.3,37.4697,126.91,52.518,1.5629,5052.947754,26.2,22
26.2,22,37.4967,126.826,50.9312,0.4125,5078.800293,25.4,19.6
25.4,19.6,37.4562,126.955,208.507,5.1782,5018.759766,26.6,22.9
26.6,22.9,37.5372,127.085,28.7,0.6233,5071.220215,25.6,20.9
25.6,20.9,37.5507,126.988,132.118,0.5931,5117.001465,26.7,22.6
26.7,22.6,37.5776,127.083,59.8324,2.6865,5048.783691,26.8,22.6
26.8,22.6,37.4967,126.927,30.968,0.618,5055.290527,25.8,22.5
25.8,22.5,37.5507,126.937,30.0464,0.8552,5074.718262,25.7,19.4
25.7,19.4,37.4697,126.995,82.2912,2.2579,5030.400879,26.1,20.2
26.1,20.2,37.6181,127.099,53.4712,0.697,5070.208496,27.9,22.9
27.9,22.9,37.4832,127.024,56.4448,1.2313,5051.070801,26.4,21.6
26.4,21.6,37.5776,126.938,75.0924,1.7678,5100.811035,26.4,21.7
26.4,21.7,37.6181,127.004,146.554,4.7296,5153.638672,26.3,22.8
26.3,22.8,37.5507,127.04,26.298,0.5721,5062.609375,27,22.6
27,22.6,37.5102,127.086,21.9668,0.1332,5050.93457,27.2,23.7
27.2,23.7,37.5372,126.891,15.5876,0.1554,5051.400391,27,23.5
27,23.5,37.5237,126.909,17.2956,0.2223,5047.767578,26.9,23.2
26.9,23.2,37.5237,126.97,19.5844,0.2713,5058.025879,20.6,18.2
20.6,18.2,37.6046,126.991,212.335,2.785,5183.697266,23.5,20.1
23.5,20.1,37.6046,127.032,44.7624,0.5141,5039.694336,23,20.9
23,20.9,37.5776,127.058,33.3068,0.2661,5034.395996,23.4,21.3
23.4,21.3,37.645,127.022,45.716,2.5348,5024.993652,22.7,20.4
22.7,20.4,37.5507,127.135,35.038,0.5055,5024.069336,23.8,21.6
23.8,21.6,37.5102,127.042,54.6384,0.1457,5037.928223,23.8,21.9
23.8,21.9,37.5776,126.838,12.37,0.0985,5017.061523,23.7,20.5
23.7,20.5,37.4697,126.91,52.518,1.5629,5020.958008,23.7,21.1
23.7,21.1,37.4967,126.826,50.9312,0.4125,5047.208984,23,19.1
23,19.1,37.4562,126.955,208.507,5.1782,4984.759766,23.4,21.3
23.4,21.3,37.5372,127.085,28.7,0.6233,5039.804199,21.9,19.5
21.9,19.5,37.5507,126.988,132.118,0.5931,5085.084961,23.2,21.2
23.2,21.2,37.5776,127.083,59.8324,2.6865,5016.757813,24,21.4
24,21.4,37.4967,126.927,30.968,0.618,5023.568848,23.2,20.8
23.2,20.8,37.5507,126.937,30.0464,0.8552,5043.325684,22.2,19.2
22.2,19.2,37.4697,126.995,82.2912,2.2579,4997.796875,23,20.1
23,20.1,37.6181,127.099,53.4712,0.697,5038.491699,24.3,21
24.3,21,37.4832,127.024,56.4448,1.2313,5018.997559,23.2,20.3
23.2,20.3,37.5776,126.938,75.0924,1.7678,5069.371094,23.1,20.8
23.1,20.8,37.6181,127.004,146.554,4.7296,5122.638184,23.4,21.3
23.4,21.3,37.5507,127.04,26.298,0.5721,5031.075684,23.9,21.3
23.9,21.3,37.5102,127.086,21.9668,0.1332,5019.239746,24.4,22.1
24.4,22.1,37.5372,126.891,15.5876,0.1554,5019.769043,24.2,22
24.2,22,37.5237,126.909,17.2956,0.2223,5016.055176,23.9,21.6
23.9,21.6,37.5237,126.97,19.5844,0.2713,5026.482422,25.9,18.5
25.9,18.5,37.6046,126.991,212.335,2.785,5152.121094,28.3,19.2
28.3,19.2,37.6046,127.032,44.7624,0.5141,5007.588379,28.9,20.9
28.9,20.9,37.5776,127.058,33.3068,0.2661,5002.308105,28.9,20.6
28.9,20.6,37.645,127.022,45.716,2.5348,4992.89209,28,20.4
28,20.4,37.5507,127.135,35.038,0.5055,4991.792969,29.3,21.6
29.3,21.6,37.5102,127.042,54.6384,0.1457,5005.629395,28.6,20.6
28.6,20.6,37.5776,126.838,12.37,0.0985,4984.893066,28.1,21.1
28.1,21.1,37.4697,126.91,52.518,1.5629,4988.449707,27.9,20.3
27.9,20.3,37.4967,126.826,50.9312,0.4125,5015.094727,28.2,19.5
28.2,19.5,37.4562,126.955,208.507,5.1782,4950.244141,28.9,21.5
28.9,21.5,37.5372,127.085,28.7,0.6233,5007.865723,29.5,19.7
29.5,19.7,37.5507,126.988,132.118,0.5931,5052.64502,29.3,21.1
29.3,21.1,37.5776,127.083,59.8324,2.6865,4984.21582,28.6,21.8
28.6,21.8,37.4967,126.927,30.968,0.618,4991.32666,27.5,20.7
27.5,20.7,37.5507,126.937,30.0464,0.8552,5011.411133,27.2,19.6
27.2,19.6,37.4697,126.995,82.2912,2.2579,4964.671875,28.5,19.5
28.5,19.5,37.6181,127.099,53.4712,0.697,5006.253906,29.8,21.6
29.8,21.6,37.4832,127.024,56.4448,1.2313,4986.401367,28.2,19.6
28.2,19.6,37.5776,126.938,75.0924,1.7678,5037.410156,27.9,20.1
27.9,20.1,37.6181,127.004,146.554,4.7296,5091.10498,28.6,21.7
28.6,21.7,37.5507,127.04,26.298,0.5721,4999.018555,29.3,21.4
29.3,21.4,37.5102,127.086,21.9668,0.1332,4987.023438,28.7,21.5
28.7,21.5,37.5372,126.891,15.5876,0.1554,4987.615723,28.5,21.6
28.5,21.6,37.5237,126.909,17.2956,0.2223,4983.820801,29.3,21.8
29.3,21.8,37.5237,126.97,19.5844,0.2713,4994.416992,26.8,20.2
26.8,20.2,37.6046,126.991,212.335,2.785,5119.919922,30.5,20.6
30.5,20.6,37.6046,127.032,44.7624,0.5141,4974.867188,30,22.2
30,22.2,37.5776,127.058,33.3068,0.2661,4969.604004,30.8,22.3
30.8,22.3,37.645,127.022,45.716,2.5348,4960.18457,29.6,21.7
29.6,21.7,37.5507,127.135,35.038,0.5055,4958.898438,29.9,22.9
29.9,22.9,37.5102,127.042,54.6384,0.1457,4972.712891,30.7,22.5
30.7,22.5,37.5776,126.838,12.37,0.0985,4952.109863,29.2,21.2
29.2,21.2,37.4697,126.91,52.518,1.5629,4955.319824,30,21.1
30,21.1,37.4967,126.826,50.9312,0.4125,4982.36377,28.6,19.8
28.6,19.8,37.4562,126.955,208.507,5.1782,4915.099121,30.4,22.5
30.4,22.5,37.5372,127.085,28.7,0.6233,4975.310547,29.2,21.2
29.2,21.2,37.5507,126.988,132.118,0.5931,5019.580078,31.6,22.5
31.6,22.5,37.5776,127.083,59.8324,2.6865,4951.04834,29.6,21.8
29.6,21.8,37.4967,126.927,30.968,0.618,4958.466797,30.4,21.8
30.4,21.8,37.5507,126.937,30.0464,0.8552,4978.878418,29.1,20
29.1,20,37.4697,126.995,82.2912,2.2579,4930.931152,30.2,20.2
30.2,20.2,37.6181,127.099,53.4712,0.697,4973.395996,30.7,22.3
30.7,22.3,37.4832,127.024,56.4448,1.2313,4953.190918,30.1,20.6
30.1,20.6,37.5776,126.938,75.0924,1.7678,5004.824219,29.8,21.8
29.8,21.8,37.6181,127.004,146.554,4.7296,5058.948242,30.1,22.8
30.1,22.8,37.5507,127.04,26.298,0.5721,4966.347656,31,22.5
31,22.5,37.5102,127.086,21.9668,0.1332,4954.191406,30.1,22.7
30.1,22.7,37.5372,126.891,15.5876,0.1554,4954.847656,31.2,22.8
31.2,22.8,37.5237,126.909,17.2956,0.2223,4950.97168,30.1,23.1
30.1,23.1,37.5237,126.97,19.5844,0.2713,4961.73584,23.6,20.6
23.6,20.6,37.6046,126.991,212.335,2.785,5087.199707,24.3,20.9
24.3,20.9,37.6046,127.032,44.7624,0.5141,4941.63623,25.4,23.2
25.4,23.2,37.5776,127.058,33.3068,0.2661,4936.391113,25.4,23.3
25.4,23.3,37.645,127.022,45.716,2.5348,4926.958008,24,22.5
24,22.5,37.5507,127.135,35.038,0.5055,4925.497559,26.5,23.5
26.5,23.5,37.5102,127.042,54.6384,0.1457,4939.288086,25.1,23.3
25.1,23.3,37.5776,126.838,12.37,0.0985,4918.818848,24.4,22.6
24.4,22.6,37.4697,126.91,52.518,1.5629,4921.686035,24.8,22.8
24.8,22.8,37.4967,126.826,50.9312,0.4125,4949.122559,23.9,21.5
23.9,21.5,37.4562,126.955,208.507,5.1782,4879.457031,26.6,23.3
26.6,23.3,37.5372,127.085,28.7,0.6233,4942.246582,24.1,22.1
24.1,22.1,37.5507,126.988,132.118,0.5931,4986.005371,25.7,23.5
25.7,23.5,37.5776,127.083,59.8324,2.6865,4917.379883,24.6,23.2
24.6,23.2,37.4967,126.927,30.968,0.618,4925.100098,24.4,23.1
24.4,23.1,37.5507,126.937,30.0464,0.8552,4945.837402,23.6,21.6
23.6,21.6,37.4697,126.995,82.2912,2.2579,4896.68457,24.3,21.2
24.3,21.2,37.6181,127.099,53.4712,0.697,4940.03125,26,23.4
26,23.4,37.4832,127.024,56.4448,1.2313,4919.47168,24.3,21.4
24.3,21.4,37.5776,126.938,75.0924,1.7678,4971.731445,24.2,22.3
24.2,22.3,37.6181,127.004,146.554,4.7296,5026.276855,25.9,23.6
25.9,23.6,37.5507,127.04,26.298,0.5721,4933.166992,26.1,23.6
26.1,23.6,37.5102,127.086,21.9668,0.1332,4920.852051,25.4,24.2
25.4,24.2,37.5372,126.891,15.5876,0.1554,4921.571777,26,24.2
26,24.2,37.5237,126.909,17.2956,0.2223,4917.615234,26.4,24
26.4,24,37.5237,126.97,19.5844,0.2713,4928.546875,20.4,17.9
20.4,17.9,37.6046,126.991,212.335,2.785,5053.921387,22.9,19.2
22.9,19.2,37.6046,127.032,44.7624,0.5141,4907.85791,23.5,20.6
23.5,20.6,37.5776,127.058,33.3068,0.2661,4902.631348,23.5,20.9
23.5,20.9,37.645,127.022,45.716,2.5348,4893.187988,23.6,20.2
23.6,20.2,37.5507,127.135,35.038,0.5055,4891.550293,24.6,20.9
24.6,20.9,37.5102,127.042,54.6384,0.1457,4905.316406,23.7,20.6
23.7,20.6,37.5776,126.838,12.37,0.0985,4884.982422,24.1,19.8
24.1,19.8,37.4697,126.91,52.518,1.5629,4887.505371,23.5,20.6
23.5,20.6,37.4967,126.826,50.9312,0.4125,4915.333496,23.6,20.1
23.6,20.1,37.4562,126.955,208.507,5.1782,4843.271973,24.3,21
24.3,21,37.5372,127.085,28.7,0.6233,4908.635254,22,18.8
22,18.8,37.5507,126.988,132.118,0.5931,4951.879883,23.8,21.1
23.8,21.1,37.5776,127.083,59.8324,2.6865,4883.164551,23.8,20.4
23.8,20.4,37.4967,126.927,30.968,0.618,4891.187012,23.6,20
23.6,20,37.5507,126.937,30.0464,0.8552,4912.248535,23.5,19.8
23.5,19.8,37.4697,126.995,82.2912,2.2579,4861.894043,23.1,19.7
23.1,19.7,37.6181,127.099,53.4712,0.697,4906.118652,25.6,21.1
25.6,21.1,37.4832,127.024,56.4448,1.2313,4885.207031,23.4,19.9
23.4,19.9,37.5776,126.938,75.0924,1.7678,4938.088379,22.9,20.3
22.9,20.3,37.6181,127.004,146.554,4.7296,4993.057617,23.7,21.1
23.7,21.1,37.5507,127.04,26.298,0.5721,4899.439941,24.7,21.2
24.7,21.2,37.5102,127.086,21.9668,0.1332,4886.967285,24.1,21.3
24.1,21.3,37.5372,126.891,15.5876,0.1554,4887.75,24.5,21.2
24.5,21.2,37.5237,126.909,17.2956,0.2223,4883.712891,24.1,20.7
24.1,20.7,37.5237,126.97,19.5844,0.2713,4894.811523,21.9,18
21.9,18,37.6046,126.991,212.335,2.785,5020.102051,24.1,19.5
24.1,19.5,37.6046,127.032,44.7624,0.5141,4873.549805,23.6,19.7
23.6,19.7,37.5776,127.058,33.3068,0.2661,4868.342285,24.1,19.8
24.1,19.8,37.645,127.022,45.716,2.5348,4858.884766,23.2,19.6
23.2,19.6,37.5507,127.135,35.038,0.5055,4857.075195,23.8,20.3
23.8,20.3,37.5102,127.042,54.6384,0.1457,4870.81543,24.3,20.3
24.3,20.3,37.5776,126.838,12.37,0.0985,4850.618164,25.4,20.4
25.4,20.4,37.4697,126.91,52.518,1.5629,4852.797852,24.7,20
24.7,20,37.4967,126.826,50.9312,0.4125,4881.014648,25,19.9
25,19.9,37.4562,126.955,208.507,5.1782,4806.566406,23.8,20.3
23.8,20.3,37.5372,127.085,28.7,0.6233,4874.494141,23.9,18.8
23.9,18.8,37.5507,126.988,132.118,0.5931,4917.222168,24,20.1
24,20.1,37.5776,127.083,59.8324,2.6865,4848.42334,25.2,20.2
25.2,20.2,37.4967,126.927,30.968,0.618,4856.746582,24.8,19.6
24.8,19.6,37.5507,126.937,30.0464,0.8552,4878.130371,23.7,19.6
23.7,19.6,37.4697,126.995,82.2912,2.2579,4826.579102,23.6,19.6
23.6,19.6,37.6181,127.099,53.4712,0.697,4871.677246,25,20.3
25,20.3,37.4832,127.024,56.4448,1.2313,4850.415527,26.1,19.7
26.1,19.7,37.5776,126.938,75.0924,1.7678,4903.913574,23.8,19.8
23.8,19.8,37.6181,127.004,146.554,4.7296,4959.31543,23.8,20.1
23.8,20.1,37.5507,127.04,26.298,0.5721,4865.184082,24.5,20.2
24.5,20.2,37.5102,127.086,21.9668,0.1332,4852.554199,25.4,20.4
25.4,20.4,37.5372,126.891,15.5876,0.1554,4853.400391,25.3,20.3
25.3,20.3,37.5237,126.909,17.2956,0.2223,4849.283203,25.4,20.2
25.4,20.2,37.5237,126.97,19.5844,0.2713,4860.547363,24.5,19.9
24.5,19.9,37.6046,126.991,212.335,2.785,4985.76123,27.6,21.2
27.6,21.2,37.6046,127.032,44.7624,0.5141,4838.724609,27.1,21.7
27.1,21.7,37.5776,127.058,33.3068,0.2661,4833.543945,27.8,21.9
27.8,21.9,37.645,127.022,45.716,2.5348,4824.056641,27,21.7
27,21.7,37.5507,127.135,35.038,0.5055,4822.092285,27.6,22.6
27.6,22.6,37.5102,127.042,54.6384,0.1457,4835.805664,28,22.3
28,22.3,37.5776,126.838,12.37,0.0985,4815.746094,28.8,22.4
28.8,22.4,37.4697,126.91,52.518,1.5629,4817.585449,28.4,22
28.4,22,37.4967,126.826,50.9312,0.4125,4846.185547,27,20.9
27,20.9,37.4562,126.955,208.507,5.1782,4769.366211,27.8,22.3
27.8,22.3,37.5372,127.085,28.7,0.6233,4839.843262,26.5,20.9
26.5,20.9,37.5507,126.988,132.118,0.5931,4882.054199,27.9,22.2
27.9,22.2,37.5776,127.083,59.8324,2.6865,4813.178711,28.2,22.2
28.2,22.2,37.4967,126.927,30.968,0.618,4821.79834,28.5,22
28.5,22,37.5507,126.937,30.0464,0.8552,4843.501953,27,20.8
27,20.8,37.4697,126.995,82.2912,2.2579,4790.760742,27.1,21.3
27.1,21.3,37.6181,127.099,53.4712,0.697,4836.728027,29.2,22.9
29.2,22.9,37.4832,127.024,56.4448,1.2313,4815.116211,28.1,21.7
28.1,21.7,37.5776,126.938,75.0924,1.7678,4869.229004,27,21.5
27,21.5,37.6181,127.004,146.554,4.7296,4925.046875,27.2,22.1
27.2,22.1,37.5507,127.04,26.298,0.5721,4830.418457,28.3,22.4
28.3,22.4,37.5102,127.086,21.9668,0.1332,4817.633789,28.1,22.8
28.1,22.8,37.5372,126.891,15.5876,0.1554,4818.54248,28.3,22.9
28.3,22.9,37.5237,126.909,17.2956,0.2223,4814.346191,28.8,23.1
28.8,23.1,37.5237,126.97,19.5844,0.2713,4825.774902,22,18.9
22,18.9,37.6046,126.991,212.335,2.785,4950.874023,24.3,19.9
24.3,19.9,37.6046,127.032,44.7624,0.5141,4803.37207,24.2,21.1
24.2,21.1,37.5776,127.058,33.3068,0.2661,4798.212891,24.5,21.9
24.5,21.9,37.645,127.022,45.716,2.5348,4788.694824,23.6,21.5
23.6,21.5,37.5507,127.135,35.038,0.5055,4786.577637,25.1,22.2
25.1,22.2,37.5102,127.042,54.6384,0.1457,4800.263184,25,21.9
25,21.9,37.5776,126.838,12.37,0.0985,4780.342773,25.3,22.1
25.3,22.1,37.4697,126.91,52.518,1.5629,4781.840332,25.4,21.8
25.4,21.8,37.4967,126.826,50.9312,0.4125,4810.822266,23.5,20.9
23.5,20.9,37.4562,126.955,208.507,5.1782,4731.641113,24.7,22.2
24.7,22.2,37.5372,127.085,28.7,0.6233,4804.658203,23.1,20.8
23.1,20.8,37.5507,126.988,132.118,0.5931,4846.348145,25,22
25,22,37.5776,127.083,59.8324,2.6865,4777.401855,25.1,21.7
25.1,21.7,37.4967,126.927,30.968,0.618,4786.317871,24.1,21.2
24.1,21.2,37.5507,126.937,30.0464,0.8552,4808.338379,23.4,20.6
23.4,20.6,37.4697,126.995,82.2912,2.2579,4754.415039,23.7,20.6
23.7,20.6,37.6181,127.099,53.4712,0.697,4801.244629,25.1,22.3
25.1,22.3,37.4832,127.024,56.4448,1.2313,4779.287109,23.5,20.5
23.5,20.5,37.5776,126.938,75.0924,1.7678,4834.006348,24.4,21.3
24.4,21.3,37.6181,127.004,146.554,4.7296,4890.243164,24.8,22
24.8,22,37.5507,127.04,26.298,0.5721,4795.120117,25,22.1
25,22.1,37.5102,127.086,21.9668,0.1332,4782.181641,25.4,22.1
25.4,22.1,37.5372,126.891,15.5876,0.1554,4783.152832,25.4,21.9
25.4,21.9,37.5237,126.909,17.2956,0.2223,4778.87793,25.3,22
25.3,22,37.5237,126.97,19.5844,0.2713,4790.469727,25.1,19.5
25.1,19.5,37.6046,126.991,212.335,2.785,4915.481445,27.6,19.5
27.6,19.5,37.6046,127.032,44.7624,0.5141,4767.529785,27.6,20.8
27.6,20.8,37.5776,127.058,33.3068,0.2661,4762.389648,28.4,20.9
28.4,20.9,37.645,127.022,45.716,2.5348,4752.657227,28.5,19.6
28.5,19.6,37.5507,127.135,35.038,0.5055,4750.573242,28.8,22.2
28.8,22.2,37.5102,127.042,54.6384,0.1457,4764.229492,27.9,22.1
27.9,22.1,37.5776,126.838,12.37,0.0985,4744.449219,27.4,22
27.4,22,37.4697,126.91,52.518,1.5629,4745.608887,28.2,21.9
28.2,21.9,37.4967,126.826,50.9312,0.4125,4774.966309,26.5,21.4
26.5,21.4,37.4562,126.955,208.507,5.1782,4693.443848,28.9,20.8
28.9,20.8,37.5372,127.085,28.7,0.6233,4768.980469,28.4,20.5
28.4,20.5,37.5507,126.988,132.118,0.5931,4810.149902,28.7,21.3
28.7,21.3,37.5776,127.083,59.8324,2.6865,4741.140137,28.1,21.5
28.1,21.5,37.4967,126.927,30.968,0.618,4750.348633,27.4,21.3
27.4,21.3,37.5507,126.937,30.0464,0.8552,4772.682617,27.5,20.6
27.5,20.6,37.4697,126.995,82.2912,2.2579,4717.58252,28,19.4
28,19.4,37.6181,127.099,53.4712,0.697,4765.267578,29.2,22
29.2,22,37.4832,127.024,56.4448,1.2313,4742.969727,27.4,21
27.4,21,37.5776,126.938,75.0924,1.7678,4798.291504,27.8,21.1
27.8,21.1,37.6181,127.004,146.554,4.7296,4854.930664,27.7,21.3
27.7,21.3,37.5507,127.04,26.298,0.5721,4759.32959,29.4,21.3
29.4,21.3,37.5102,127.086,21.9668,0.1332,4746.239746,28.6,21.9
28.6,21.9,37.5372,126.891,15.5876,0.1554,4747.272949,28.3,22.1
28.3,22.1,37.5237,126.909,17.2956,0.2223,4742.92041,28.9,22
28.9,22,37.5237,126.97,19.5844,0.2713,4754.673828,25.8,20.5
25.8,20.5,37.6046,126.991,212.335,2.785,4879.562012,28.3,21.9
28.3,21.9,37.6046,127.032,44.7624,0.5141,4731.177734,28.7,23
28.7,23,37.5776,127.058,33.3068,0.2661,4726.055176,29.2,23.8
29.2,23.8,37.645,127.022,45.716,2.5348,4716.294434,28.7,23
28.7,23,37.5507,127.135,35.038,0.5055,4714.05957,29.3,23.4
29.3,23.4,37.5102,127.042,54.6384,0.1457,4727.685547,28.5,23
28.5,23,37.5776,126.838,12.37,0.0985,4708.046387,28.8,23
28.8,23,37.4697,126.91,52.518,1.5629,4708.868164,29.6,22.6
