Actual_Next_Tmin,Predicted_Next_Tmin,Actual_Next_Tmax,Predicted_Next_Tmax,Date,id
22.7,23.561925294,29.1,29.918517593,5/7/2014,1672
23.3,22.050583056,28.5,28.493963632,5/7/2014,1673
20.1,22.789111678,28.4,28.114844218,5/7/2014,1674
18.7,20.065667825,29.4,28.183566685,5/7/2014,1675
22.6,20.010537398,30.4,29.883111380,5/7/2014,1676
22,22.385616371,29.3,30.029865181,5/7/2014,1677
22,22.254260430,28.9,29.425655805,5/7/2014,1678
23.3,22.833819125,29.2,29.656634466,5/7/2014,1679
22.5,23.098083460,30.7,28.949008739,5/7/2014,1680
23.5,22.425001918,29.2,30.279930297,5/7/2014,1681
23.8,22.794688482,29.3,28.593506610,5/7/2014,1682
23.5,23.032548843,30,28.667888818,5/7/2014,1683
20.9,22.976500849,27.4,29.434275877,5/7/2014,1684
21.7,23.162117348,29.8,29.768774816,6/7/2014,1685
23.2,22.309614058,28.2,30.021860677,6/7/2014,1686
23.4,23.338024047,29.8,28.368063773,6/7/2014,1687
22.4,23.446321569,28.2,29.650539510,6/7/2014,1688
23.8,22.641510241,28.1,28.331768673,6/7/2014,1689
23.3,23.768380838,28.3,28.334889013,6/7/2014,1690
23.4,22.644544423,28.2,27.814665990,6/7/2014,1691
22.1,22.465205263,28.2,27.605355251,6/7/2014,1692
20.7,21.581001507,26.1,27.867625698,6/7/2014,1693
23.7,21.293620359,29,27.143495607,6/7/2014,1694
22.1,23.486351980,28.6,28.806872186,6/7/2014,1695
23.7,23.403475166,29.2,29.979963869,6/7/2014,1696
23.5,23.601850548,28.5,29.088639874,6/7/2014,1697
23.1,22.710540706,28.7,27.947028355,6/7/2014,1698
21.4,22.626569936,26.5,28.298407011,6/7/2014,1699
20.6,21.090531939,28.6,26.440151319,6/7/2014,1700
23.6,21.610258554,29.9,29.160673108,6/7/2014,1701
21.9,23.223459544,28.3,29.576975987,6/7/2014,1702
22.6,22.116301535,29.3,28.501724978,6/7/2014,1703
24,23.372531073,27.3,30.031611932,6/7/2014,1704
23.7,23.604737724,27.9,27.200537394,6/7/2014,1705
23.9,23.317161615,28.8,27.704404771,6/7/2014,1706
24.2,23.119467480,28,28.227938718,6/7/2014,1707
24.1,23.310987737,29,27.471073867,6/7/2014,1708
19.6,23.443125554,30.8,28.516215850,6/7/2014,1709
19.1,22.214272895,33.7,32.898695941,7/7/2014,1710
20.8,20.264710849,33.5,33.602709110,7/7/2014,1711
21.1,21.537943255,33.8,33.243642410,7/7/2014,1712
19.4,21.665675189,33.6,33.326261357,7/7/2014,1713
21.8,20.328362123,33.5,33.294684726,7/7/2014,1714
21.5,22.318924614,32.2,33.306186634,7/7/2014,1715
21.2,21.290594291,32.2,31.402221920,7/7/2014,1716
20.4,20.770925478,32.4,31.281928521,7/7/2014,1717
18,20.328867591,31.8,31.733100472,7/7/2014,1718
21.7,19.255014622,33.8,32.386069306,7/7/2014,1719
20.6,22.006004471,33,33.223994265,7/7/2014,1720
21.4,22.334375899,33.8,34.031844353,7/7/2014,1721
21.5,21.852094464,33.2,33.318542314,7/7/2014,1722
21.7,21.225042686,32.9,32.271797893,7/7/2014,1723
19,21.633544577,33.2,32.166391196,7/7/2014,1724
17.7,19.362529602,33.1,32.608812402,7/7/2014,1725
21.7,19.337140205,35.7,33.293176765,7/7/2014,1726
20,21.880966308,33.3,34.918564125,7/7/2014,1727
20.5,20.732620959,32.4,33.104407074,7/7/2014,1728
22,21.718286471,32.9,32.877745108,7/7/2014,1729
21.3,22.165580409,34.1,32.356550910,7/7/2014,1730
22.4,21.563419770,32.7,33.411236383,7/7/2014,1731
22.8,22.024625013,32.6,31.818008619,7/7/2014,1732
22.2,22.338556012,33.8,31.708511257,7/7/2014,1733
21.4,22.049146509,25.7,32.934179802,7/7/2014,1734
23.6,23.506213687,28,28.203949050,8/7/2014,1735
23.2,23.857722926,28.9,28.376445261,8/7/2014,1736
24.7,23.373839777,28.7,29.015748372,8/7/2014,1737
23.2,24.512256915,29.2,28.646624173,8/7/2014,1738
23.9,23.383723945,29.6,29.263252344,8/7/2014,1739
23.5,23.931754436,28.7,29.722310959,8/7/2014,1740
22.9,22.837650915,29.4,28.186949229,8/7/2014,1741
22.7,22.094914674,29.3,28.710677920,8/7/2014,1742
21.7,22.155627701,28.4,28.889783773,8/7/2014,1743
23.8,22.275483359,29.4,29.277472602,8/7/2014,1744
22.9,23.593091967,28.2,29.178303539,8/7/2014,1745
24,24.073603935,29.5,29.618398246,8/7/2014,1746
23.7,23.876173311,29.1,29.369421039,8/7/2014,1747
23.4,22.913944187,28.6,28.504037318,8/7/2014,1748
22,22.880304317,28.5,28.209708105,8/7/2014,1749
21.4,21.711486559,28.4,28.293616194,8/7/2014,1750
24.6,22.290686569,29.7,28.983821657,8/7/2014,1751
22.4,24.076621968,28.8,29.401821159,8/7/2014,1752
23.9,22.573667216,28.5,28.968869552,8/7/2014,1753
23.4,24.453920212,29.1,29.304742664,8/7/2014,1754
23.3,23.178976009,30.1,28.859162768,8/7/2014,1755
24.1,23.084731870,29.4,29.734159886,8/7/2014,1756
24.1,23.322871870,29.6,28.784943029,8/7/2014,1757
24.3,23.306772211,29.5,28.949178472,8/7/2014,1758
22.6,23.641382095,28.6,28.980854002,8/7/2014,1759
23.7,24.691840771,33,30.893090226,9/7/2014,1760
24.6,24.201410912,32.2,32.995968379,9/7/2014,1761
25.1,24.752796777,32.7,32.076029795,9/7/2014,1762
24.8,25.063563866,32.9,32.345051864,9/7/2014,1763
25.6,24.956013600,32.8,32.694659995,9/7/2014,1764
24.3,25.564668975,32.4,32.692751839,9/7/2014,1765
24.9,23.718987609,32.7,31.611648798,9/7/2014,1766
24.4,23.992084313,32.9,31.776001057,9/7/2014,1767
23.3,23.809138782,32.1,32.229662978,9/7/2014,1768
25.5,23.847759873,32.7,32.708947480,9/7/2014,1769
23.6,25.231157433,31.4,32.241094835,9/7/2014,1770
25.6,24.842826062,32.7,32.580460210,9/7/2014,1771
24.5,25.422717074,33.5,32.339031879,9/7/2014,1772
25,23.831322490,32.9,32.575265924,9/7/2014,1773
23.4,24.483489298,31.7,32.195270623,9/7/2014,1774
23.5,23.085288518,32,31.261568245,9/7/2014,1775
25.2,24.289673641,34.8,32.327057414,9/7/2014,1776
23.7,24.857301829,32,34.117911048,9/7/2014,1777
24.4,23.861107108,31.6,31.935947010,9/7/2014,1778
25,25.045260605,32.5,32.172739165,9/7/2014,1779
25.1,24.735820411,32.6,32.013480662,9/7/2014,1780
25.6,24.767973954,34,32.058910059,9/7/2014,1781
25.7,24.855132714,33.2,33.046758178,9/7/2014,1782
25.7,24.873913203,32.8,32.288224124,9/7/2014,1783
23.2,25.020339167,30.4,32.041135055,9/7/2014,1784
23,25.302608278,32.6,32.561267278,10/7/2014,1785
24.8,23.576099947,33.6,32.621328510,10/7/2014,1786
24.2,24.997488004,33,33.371431134,10/7/2014,1787
23.9,24.301556145,33.5,32.615264651,10/7/2014,1788
25.9,24.209451663,33.2,33.241959829,10/7/2014,1789
24.2,25.844239598,33.1,33.065387532,10/7/2014,1790
25.3,23.668528670,33.8,32.258011689,10/7/2014,1791
24.1,24.394064719,33.5,32.796009139,10/7/2014,1792
23.2,23.580793141,32.9,32.781985824,10/7/2014,1793
25.4,23.802435354,33.2,33.447745237,10/7/2014,1794
23.7,25.170402318,30.8,32.702727842,10/7/2014,1795
25,24.898169228,33.4,32.027812126,10/7/2014,1796
25.1,24.940409882,32.9,32.981215787,10/7/2014,1797
23.9,24.318512367,33.1,32.026804711,10/7/2014,1798
23.8,23.543595868,32.6,32.371438283,10/7/2014,1799
22.5,23.476967334,32.8,32.096874141,10/7/2014,1800
25.7,23.467040549,34.6,33.058239467,10/7/2014,1801
23.3,25.278715774,33.4,33.938066807,10/7/2014,1802
24.1,23.587584173,32.6,33.226314430,10/7/2014,1803
25.3,24.837514312,33.3,33.094485978,10/7/2014,1804
25.6,25.035987859,33.1,32.755553231,10/7/2014,1805
25,25.225432178,34.1,32.525581206,10/7/2014,1806
24.8,24.341934792,33.9,33.134763710,10/7/2014,1807
25.2,24.132500327,33.8,32.927883924,10/7/2014,1808
19.9,24.639850708,30.1,32.961224928,10/7/2014,1809
20.5,22.436844287,32.7,32.257211489,11/7/2014,1810
23.2,21.421880558,32.8,32.693444207,11/7/2014,1811
23.4,23.574251719,33.4,32.619840606,11/7/2014,1812
23.3,23.631059649,33.8,32.978711505,11/7/2014,1813
23.3,23.706543442,33,33.514728366,11/7/2014,1814
23,23.588203228,31.6,32.859588298,11/7/2014,1815
22.2,22.554726530,32,30.863249877,11/7/2014,1816
22.2,21.623799237,32.8,31.108250449,11/7/2014,1817
21.5,21.903598063,31.8,32.120242246,11/7/2014,1818
23.6,22.277367555,33.3,32.418314122,11/7/2014,1819
21.1,23.620768331,32.4,32.780705126,11/7/2014,1820
23.7,22.734811710,33.5,33.484513943,11/7/2014,1821
22.5,23.822617842,32.5,33.063404313,11/7/2014,1822
22.2,22.052178533,33.1,31.636282186,11/7/2014,1823
20,22.075182398,32.3,32.357891774,11/7/2014,1824
18.7,20.179346279,33.4,31.788684444,11/7/2014,1825
23.2,20.215765108,33.7,33.581268639,11/7/2014,1826
22.3,23.073004589,33.6,33.086588942,11/7/2014,1827
22.7,22.734052635,32.1,33.403357576,11/7/2014,1828
23,23.602467205,32.4,32.621633151,11/7/2014,1829
23.1,23.003018550,33,31.905733785,11/7/2014,1830
23.2,23.060914234,33.1,32.412979189,11/7/2014,1831
23.1,22.735661893,32.8,32.196777515,11/7/2014,1832
23.2,22.607447223,33.4,31.898377633,11/7/2014,1833
20,22.891733162,26.3,32.575725446,11/7/2014,1834
23.2,22.327415792,28.5,28.749053329,12/7/2014,1835
23.1,23.537450827,28.4,28.837658302,12/7/2014,1836
23.4,23.261187245,28.9,28.555862905,12/7/2014,1837
23.1,23.399214872,29.7,28.823214201,12/7/2014,1838
23.1,23.322555018,28.9,29.727002340,12/7/2014,1839
22.5,23.204214774,28.1,29.071862426,12/7/2014,1840
21.8,21.942524327,28.1,27.627172111,12/7/2014,1841
21.8,21.077368581,28.6,27.503578142,12/7/2014,1842
21.5,21.341723653,27.4,28.238472510,12/7/2014,1843
23.4,22.050655801,29.2,28.355258831,12/7/2014,1844
21.2,23.236782262,29.2,28.992967054,12/7/2014,1845
23.7,22.656269953,29.1,30.530554586,12/7/2014,1846
22.6,23.595919398,28.8,29.000280932,12/7/2014,1847
22.1,21.947893329,28.6,28.220513509,12/7/2014,1848
21.6,21.756970279,28.2,28.201546867,12/7/2014,1849
23,21.349997489,28.8,28.016074779,12/7/2014,1850
23,23.692646396,29.4,29.369452192,12/7/2014,1851
22.3,22.678716304,29.7,29.114151888,12/7/2014,1852
22.6,22.533102721,29.5,29.802017511,12/7/2014,1853
23.1,23.382086341,28.6,30.220132162,12/7/2014,1854
23.3,22.893585774,29.4,28.397597531,12/7/2014,1855
23.2,23.048147222,29.9,29.090408930,12/7/2014,1856
22.9,22.570752342,28.5,29.241972866,12/7/2014,1857
23.2,22.213161317,29.6,27.925928409,12/7/2014,1858
21,22.695931104,26.5,29.066751510,12/7/2014,1859
21.6,23.201256858,29.1,28.942916823,13/7/2014,1860
23.3,22.186283644,28.9,29.379198067,13/7/2014,1861
23.3,23.459516693,29.6,29.020128071,13/7/2014,1862
22.7,23.348734246,29.9,29.469688039,13/7/2014,1863
24.3,22.987221358,28.8,29.909162715,13/7/2014,1864
23.3,24.235341579,27.8,28.990350255,13/7/2014,1865
23.2,22.617877395,27.3,27.357581545,13/7/2014,1866
22.7,22.245190179,28.4,26.777223358,13/7/2014,1867
21.3,22.108595376,26.2,28.062077990,13/7/2014,1868
24.1,21.815960677,29.6,27.246122487,13/7/2014,1869
22.2,23.861809886,29.4,29.369056443,13/7/2014,1870
23.7,23.530104328,29.3,30.724452310,13/7/2014,1871
23.4,23.606060561,28.4,29.185803836,13/7/2014,1872
22.9,22.618097072,29.1,27.858564332,13/7/2014,1873
21.8,22.473516143,27.8,28.670834428,13/7/2014,1874
21.1,21.501979775,29.9,27.649128994,13/7/2014,1875
24.2,22.108114940,29.4,30.370287584,13/7/2014,1876
22,23.714989767,29.1,29.125011976,13/7/2014,1877
22.5,22.242949914,28.8,29.246115104,13/7/2014,1878
23.9,23.259526459,28.1,29.573527652,13/7/2014,1879
23.7,23.558642010,29.7,27.943280439,13/7/2014,1880
23.8,23.408916338,29.3,29.371633502,13/7/2014,1881
23.8,23.057920586,28.1,28.693622323,13/7/2014,1882
24.1,22.969734257,28.5,27.564817346,13/7/2014,1883
20,23.416463302,27.6,28.059106973,13/7/2014,1884
20.7,22.394046646,30.5,29.951303093,14/7/2014,1885
23,21.480884306,30.5,30.665530510,14/7/2014,1886
23.1,23.282630278,31.3,30.496211099,14/7/2014,1887
22.5,23.263365511,31.2,31.038972105,14/7/2014,1888
22.9,22.881256128,30.7,31.109008211,14/7/2014,1889
22.8,23.123839139,29.4,30.734304316,14/7/2014,1890
22.6,22.268251885,29.9,28.831991921,14/7/2014,1891
22.3,21.860681588,30,29.174418236,14/7/2014,1892
21.5,21.845339691,28.6,29.537323275,14/7/2014,1893
23.4,22.112093112,30.8,29.465376192,14/7/2014,1894
20.9,23.318852395,30.6,30.472337140,14/7/2014,1895
23.5,22.468928440,31.1,31.822720746,14/7/2014,1896
22.5,23.525837579,30,30.847464783,14/7/2014,1897
21.8,21.922994307,30,29.329624626,14/7/2014,1898
20.4,21.569635511,29.5,29.493678520,14/7/2014,1899
20.6,20.380173343,30.2,29.208393163,14/7/2014,1900
23,21.691553964,31.7,30.644006538,14/7/2014,1901
22.1,22.796818845,31.3,31.240098088,14/7/2014,1902
22.7,22.442434561,30.1,31.279710846,14/7/2014,1903
23,23.499044229,30.2,30.776693837,14/7/2014,1904
22.7,22.889284921,31.2,29.876138654,14/7/2014,1905
23.3,22.622295682,30.6,30.749493836,14/7/2014,1906
23,22.692848636,30,29.890949010,14/7/2014,1907
23.3,22.376447257,31.1,29.313798794,14/7/2014,1908
20.8,22.859219586,29.2,30.454608894,14/7/2014,1909
22.2,23.167219063,30.6,31.436617356,15/7/2014,1910
23.7,22.781403190,31.2,30.771322365,15/7/2014,1911
23.8,23.923088816,31.6,31.149463605,15/7/2014,1912
22.5,23.883228066,31.2,31.322783421,15/7/2014,1913
23.9,22.881086836,31.7,31.109874281,15/7/2014,1914
23.9,24.038850278,31,31.667162183,15/7/2014,1915
23.9,23.300526149,30.3,30.319849917,15/7/2014,1916
23.5,23.003905446,31.6,29.555633266,15/7/2014,1917
21.2,22.963983797,30.5,31.026016088,15/7/2014,1918
24,21.950627390,31.6,31.218674622,15/7/2014,1919
22.1,23.878091754,30.7,31.217106599,15/7/2014,1920
23.9,23.510337593,32.1,31.926009199,15/7/2014,1921
23.7,23.922631531,31.6,31.775304198,15/7/2014,1922
23.2,23.041637258,31.3,30.818323355,15/7/2014,1923
21.1,22.845572892,30,30.706957125,15/7/2014,1924
21.6,21.010326112,30.8,29.676964865,15/7/2014,1925
24,22.585970126,32.8,31.207418070,15/7/2014,1926
22.6,23.716976460,31.2,32.265329139,15/7/2014,1927
23,22.868965082,30.2,31.192392760,15/7/2014,1928
23.8,23.763137697,30.8,30.872402973,15/7/2014,1929
23.9,23.610964006,31.4,30.437867212,15/7/2014,1930
24.4,23.668854817,31.6,30.945137541,15/7/2014,1931
24.2,23.694229906,31.5,30.824640216,15/7/2014,1932
24.2,23.489941358,32,30.710136479,15/7/2014,1933
20.7,23.682714321,28,31.294259192,15/7/2014,1934
22.1,23.018893667,30.1,30.328316414,16/7/2014,1935
23.4,22.669114544,30.4,30.309575324,16/7/2014,1936
23.6,23.622615304,30.6,30.408956803,16/7/2014,1937
21.9,23.658825589,30.1,30.398395015,16/7/2014,1938
23.8,22.306057634,30.9,30.089777923,16/7/2014,1939
23.6,23.911113553,30.3,30.928339834,16/7/2014,1940
22.4,23.005200722,31,29.671708072,16/7/2014,1941
22.7,21.744231094,31.9,30.190501191,16/7/2014,1942
20.9,22.288301642,30.3,31.297290208,16/7/2014,1943
24.1,21.681027746,30.7,31.032432464,16/7/2014,1944
21.8,23.917947351,30.9,30.387585229,16/7/2014,1945
23.7,23.261350342,30.9,32.109124272,16/7/2014,1946
23.2,23.687928090,31.7,30.666210402,16/7/2014,1947
22.9,22.614763779,30.4,30.907395950,16/7/2014,1948
21.1,22.539951934,30.1,29.874082099,16/7/2014,1949
21.7,21.015291528,29.5,29.770264322,16/7/2014,1950
23.9,22.605227976,32.4,30.008464538,16/7/2014,1951
22.6,23.609832694,31,31.895963447,16/7/2014,1952
22.9,22.858493537,30.5,31.008560034,16/7/2014,1953
23.7,23.692044960,30.6,31.149518130,16/7/2014,1954
24,23.514122221,30.6,30.253201702,16/7/2014,1955
23.9,23.713856952,31.7,30.207989047,16/7/2014,1956
23.9,23.267357078,31.1,30.913709483,16/7/2014,1957
24.1,23.210061985,32.4,30.339080294,16/7/2014,1958
20.9,23.616765568,25.1,31.663760288,16/7/2014,1959
22,23.042138116,28.2,27.652429428,17/7/2014,1960
23.5,22.484734488,28.5,28.554812110,17/7/2014,1961
23.9,23.610973805,28.4,28.655868984,17/7/2014,1962
23.2,23.804475540,29.5,28.369902323,17/7/2014,1963
24,23.397779969,28.7,29.547449149,17/7/2014,1964
23.7,23.970393029,28.1,28.899015561,17/7/2014,1965
22.9,22.978111868,29,27.641541248,17/7/2014,1966
23.1,22.072914032,28.6,28.348422713,17/7/2014,1967
21,22.463683644,27.5,28.253663123,17/7/2014,1968
24.3,21.623026649,29.1,28.448197318,17/7/2014,1969
21.9,24.008122852,28.3,28.912412249,17/7/2014,1970
24.5,23.213664488,28.9,29.709521466,17/7/2014,1971
23.3,24.275718267,29.3,28.826648083,17/7/2014,1972
22.9,22.577376678,28.4,28.692509840,17/7/2014,1973
21.2,22.436793851,27.8,28.027787635,17/7/2014,1974
22,20.983045989,28.2,27.647776538,17/7/2014,1975
23.9,22.797216827,30,28.811225067,17/7/2014,1976
22.5,23.486073528,28.9,29.680253889,17/7/2014,1977
23.1,22.663817245,27.8,29.069067244,17/7/2014,1978
23.8,23.725586958,28.3,28.658354003,17/7/2014,1979
23.9,23.481885518,29.6,28.130668719,17/7/2014,1980
24.2,23.575815620,29.4,29.284479947,17/7/2014,1981
24,23.407857897,29.5,28.792857195,17/7/2014,1982
24.1,23.213865735,29.2,28.863082264,17/7/2014,1983
19.8,23.451819869,27.8,28.709140561,17/7/2014,1984
22,22.230911524,30.1,30.137901508,18/7/2014,1985
22.5,22.582372577,29.1,30.310644230,18/7/2014,1986
23.1,22.777984975,30.6,29.202625865,18/7/2014,1987
22.2,23.226606265,31,30.396114363,18/7/2014,1988
22.3,22.611129183,30,30.925463626,18/7/2014,1989
21.9,22.568860136,29.5,30.086441277,18/7/2014,1990
21.5,21.495359536,29.6,28.920485244,18/7/2014,1991
21.1,20.894444816,30.2,28.891845533,18/7/2014,1992
20.8,20.818491350,29.1,29.715649221,18/7/2014,1993
22.5,21.532459299,30.2,29.925374923,18/7/2014,1994
20.5,22.509926049,30.7,29.914262481,18/7/2014,1995
22.9,22.127875811,30.4,31.915436710,18/7/2014,1996
21.3,22.970850018,30.3,30.199645525,18/7/2014,1997
21.8,20.901289980,31,29.600336357,18/7/2014,1998
20.5,21.620414447,29.7,30.420918944,18/7/2014,1999
22.8,20.476090944,30.6,29.397786629,18/7/2014,2000
21.7,23.611551638,31.3,31.035572987,18/7/2014,2001
21.5,21.652692056,30.3,30.863502287,18/7/2014,2002
22.5,21.872020578,30.1,30.354705487,18/7/2014,2003
21.8,23.325610800,29.7,30.778573274,18/7/2014,2004
22.1,21.826395844,31,29.407931096,18/7/2014,2005
22.3,22.093062908,30.3,30.563425884,18/7/2014,2006
22.4,21.812992245,30.2,29.609157207,18/7/2014,2007
22.1,21.867809243,30.7,29.497178286,18/7/2014,2008
21.6,21.801478943,26.7,30.078764506,18/7/2014,2009
23.5,23.728727789,30.8,29.137998040,19/7/2014,2010
24.8,23.913754964,29.9,30.970753753,19/7/2014,2011
24.8,24.805469848,30.6,29.961801064,19/7/2014,2012
24.4,24.694684583,30.3,30.411375451,19/7/2014,2013
25.2,24.475010332,30.3,30.298394163,19/7/2014,2014
24.5,25.088814123,29.7,30.388849270,19/7/2014,2015
24.5,23.751058019,29.8,29.128013045,19/7/2014,2016
24,23.495617187,30.3,29.102740640,19/7/2014,2017
22.9,23.328149276,28.7,29.833326745,19/7/2014,2018
25.4,23.325398322,30.6,29.574650120,19/7/2014,2019
23.1,25.035031969,29.4,30.309015744,19/7/2014,2020
25.4,24.306339738,30.3,30.737558117,19/7/2014,2021
24.3,25.124729508,30.1,30.129268686,19/7/2014,2022
24,23.481869224,30.2,29.441775670,19/7/2014,2023
22.5,23.479149993,29.1,29.701471830,19/7/2014,2024
23.3,22.172375091,30.4,28.861440126,19/7/2014,2025
25,24.032901257,30.6,30.856057828,19/7/2014,2026
23.6,24.466631550,30.1,30.245666553,19/7/2014,2027
24,23.675279879,29.7,30.188587266,19/7/2014,2028
24.8,24.600361316,29.6,30.422683301,19/7/2014,2029
25.1,24.412125599,31,29.341722949,19/7/2014,2030
24.9,24.683940050,30.2,30.589586269,19/7/2014,2031
25,24.053244313,30,29.539601197,19/7/2014,2032
25.2,24.102911738,30.5,29.335264928,19/7/2014,2033
21.6,24.468428914,29.1,29.921034106,19/7/2014,2034
23.2,23.852101328,31.5,31.355680396,20/7/2014,2035
24.5,23.690484559,32.7,31.615814235,20/7/2014,2036
24.4,24.690325494,31.5,32.546442403,20/7/2014,2037
24.4,24.395342161,33.6,31.240322558,20/7/2014,2038
25.4,24.644716085,32.4,33.347363940,20/7/2014,2039
24.2,25.369471926,30.9,32.331163509,20/7/2014,2040
24.6,23.553531115,30.9,30.234882571,20/7/2014,2041
24,23.638415243,31.4,30.120616826,20/7/2014,2042
22.9,23.384581838,30.6,30.850345869,20/7/2014,2043
25.6,23.423000060,32.6,31.330668208,20/7/2014,2044
23,25.310544084,31.7,32.158952763,20/7/2014,2045
24.9,24.338186864,32.3,32.862084110,20/7/2014,2046
24.7,24.795651753,31.5,31.973366978,20/7/2014,2047
23.7,23.899223789,32,30.739237222,20/7/2014,2048
23,23.312518679,30.6,31.362494867,20/7/2014,2049
22.4,22.681239723,32.8,30.252141660,20/7/2014,2050
25.2,23.378945048,31.8,33.066232809,20/7/2014,2051
23.5,24.700946870,31.9,31.356745903,20/7/2014,2052
23.9,23.681386762,31.2,31.851287548,20/7/2014,2053
24.9,24.591025788,31.8,31.808279282,20/7/2014,2054
25.3,24.611565120,32.1,31.375549551,20/7/2014,2055
24.9,24.913109851,32,31.608287536,20/7/2014,2056
24.9,24.145718279,31.2,31.203150406,20/7/2014,2057
25.3,24.078122638,32.3,30.443813700,20/7/2014,2058
21.7,24.647272898,27.8,31.585417239,20/7/2014,2059
22.9,23.871329138,30.6,30.156880544,21/7/2014,2060
24.4,23.384825074,30.6,30.783136301,21/7/2014,2061
24.7,24.495618193,31.7,30.607108254,21/7/2014,2062
24,24.664532745,32.6,31.428657397,21/7/2014,2063
25.3,24.247536800,30.9,32.421495813,21/7/2014,2064
24.7,25.205655902,29.7,30.946004932,21/7/2014,2065
24.2,23.923377796,30.4,29.131830848,21/7/2014,2066
23.1,23.266978159,31.2,29.656564398,21/7/2014,2067
21.7,22.596749138,29.1,30.659166443,21/7/2014,2068
25.3,22.309102439,31.2,29.936394859,21/7/2014,2069
23.1,24.979141785,32.5,30.864462274,21/7/2014,2070
25.7,24.465532053,31.8,33.602909482,21/7/2014,2071
24.2,25.460644602,31.5,31.519374162,21/7/2014,2072
24,23.467164205,30.9,30.736139363,21/7/2014,2073
22.2,23.514778344,30.5,30.350115022,21/7/2014,2074
21.8,21.984915513,31.1,30.154210287,21/7/2014,2075
25,22.772985860,31.4,31.492158894,21/7/2014,2076
22.8,24.507396212,30.5,30.986734937,21/7/2014,2077
23.9,23.004507744,30.4,30.553444234,21/7/2014,2078
24.9,24.549628492,30.9,31.070447341,21/7/2014,2079
24.8,24.565013530,31.9,30.545384418,21/7/2014,2080
24.8,24.470752756,31.2,31.420466633,21/7/2014,2081
24.7,24.017945383,30.7,30.464513102,21/7/2014,2082
25.1,23.879426359,31.5,29.981425175,21/7/2014,2083
22,24.433131665,24.9,30.845937415,21/7/2014,2084
23.8,23.980906204,28,27.482018812,22/7/2014,2085
23.9,24.028057751,28.8,28.390417718,22/7/2014,2086
24.4,23.970873144,28.2,28.941543174,22/7/2014,2087
24.6,24.224995077,29.2,28.194633714,22/7/2014,2088
24.9,24.590469341,28.5,29.287383467,22/7/2014,2089
24.7,24.736385003,27.5,28.727121681,22/7/2014,2090
24.8,23.809882381,27.9,27.101017056,22/7/2014,2091
24.3,23.656248207,28.2,27.353712390,22/7/2014,2092
23.6,23.478493955,27.4,27.899518299,22/7/2014,2093
24.8,23.862343890,29.5,28.383423705,22/7/2014,2094
23.3,24.459547014,27.6,29.291250936,22/7/2014,2095
